clean_tweet,Ofensivo,Vulgar
brinda atencion medica interna de urgencias y primer nivel a 7 mil habitantes de la zona y a 5 mil ciudadanos flotantes tiene importantes programas como el denominado angelito a traves del cual se entrega medicamento gratuito a ninos y ninas menores de 12 anos,0,0
"encuentro de alto nivel para erradicar la violencia contra las mujeres en  en el
marco de la iniciativa spotlight   desde el  reconocemos los esfuerzos impulsados por la gobernadora de guerrero",0,0
en septiembre y con el marco de las fiestas patrias el centro cultural teopanzolco tendra una variada cartelera con espectaculos de primer nivel como la presentacion estelar del mariachi gama 1000,0,0
no es tu celular waze se cae a nivel mundial,0,0
"no me ayudes compadre  dice el   
entre los dos no pudieron contestar una pregunta simple 
el presidentito tiene 4 anos prometiendo salud nivel dinamarca  cancelar un mega aeropuerto bien planeado y con vialidades y hacer uno en el cerro no es un gran logro",0,0
si lo de vox ya es ridiculo y absurdo este de espana 2000  ya es un nivel bastante cavernario,0,0
los cetes apunto de regresar a nivel de dos digitos lo que no ocurre desde el 2005,0,0
wey no mames que nivel de manipulacion tan granden el hacerle pensar que tiene la culpa el otro,0,0
se ve que no has visto al liepzig y a varios que por mucho que se dejen la vida como el celtic su nivel no les da para mas,0,0
que lastima por este batoparece q levanta su nivel y vuelve a cometer errores puntuales ni porq el piojo le da prioridad se alivianaes una lastima yo lo seguia desde la real sociedad de espana y era baluarte pero ese nivel se acabo hace anos,0,0
"nosi el nivel politico de derechas e izquierdas es para hacerselo mirar  
tanto montamonta tanto",0,0
mi nivel de paciencia depende de mi nivel de cafe,0,0
charla de nivel con maradona,0,0
pero me hablas del plus del pass malo de play de que me hablas si fuese tan rentable y fuesen tan sobrados que saquen sus ips dia1 pero eso sony no puede hacerlo porque economicamente a nivel mundial no se lo puede ni permitir sino estarian perdiendo dinero,0,0
lo de modric es otro nivel,0,0
registra baja california sur reduccion de tasa desempleo a nivel nacional,0,0
en 2026 ni siquiera sabe si va a seguir jugando todo puede cambiar muy rapido por eso quiere ir ahorita y si tiene el nivel pues que vaya y creo que juega mucho mejor que varios que si van a ir en fin,0,0
me duele cuando vino aqui por el trueque de arthur le agarre un poco de odio pero luego de eso queria verle jugar me quede con ganas de ver lo que podia hacer aqui gracias por no haber sido como el sidoso de braithwaite  suerte en tu nueva etapa,1,0
la juventus es un equipo bien sidoso,1,0
que gusto da que el sidoso equipo del chelsea este perdiendo,1,0
maricon sidoso,1,0
"o sea 200 millones en 4 anos para que proponga el dia del puto sidoso 
es en serio 
eso no es un proyecto eso es un invento deleznable
un proyecto engloba a todo el pais tiene estructura vision planificacion y trae mejoras consigo
esa es la consigna de un proyecto",1,1
con permiso del administrador pongo en venta mi album del mundial 2022 autografiado por su servidor tony sidoso solo pido 35 mil pesos info por dm,0,0
bueno tambien la cuenta que menciona es de lo mas sidoso de tuiter toluca me intento joder mi cuenta una vez no pudo y me bloqueo,1,0
"que risa este sidoso creer que puede molestar con sus tonterias a quienes lo agarran de toallita limpiadora de qlos

tu haz de ver sentido los huevos en la garganta cuando te dijeron que estabas sidoso por dejarte meter el cuete en la cola sin condon
jajaja",1,1
pura copa robada y de liga amateur asi hasta chivas es grande equipos con historia en la prehistoria jajajajajaj chiriwillo cualquiera ya vienen los temblores rey al tiro porque les carga la verdura siempre y andan pidiendo ayuda jajajaja sidoso jajajaja simio jajajaj,1,0
lo dice el sidoso que le va a las chivas,1,0
"o sea 200 millones en 4 anos para que proponga el dia del pincje sidoso 
es en serio 
eso no es un proyecto eso es un invento deleznable para maricones
un proyecto engloba a todo el pais tiene estructura vision planificacion y trae mejoras consigo
esa es la consigna de un proyecto",1,1
ni mames ese cabron le va a todos los equipos de la premier puto wey mas sidoso,1,1
jajajajajaj wey jamas podrias ni acercate a mi eres un jodido sidoso y virulento si te tomara en serio te mandaria 2 de mis muchachos que te harian cagada pero soy magnanimo y solo me rio en tu cara pobre jodido,1,1
te doy los huevos eso es tu sueno humedo che virulento sidoso suena con mi vrga porque solo en suenos la puedes tener,1,1
quieres que te ponga la mia pero en el qlo che goto sidoso y virulento del mono,1,1
"twitter america es de lo mas sidoso que hay pero me caen mejor que mis porristas de twitter cruz azul

de todos modos que chingue a su madre el bellezo de cantina y el supercar",1,1
jajaja si es el pinche sidoso del marica de tu padre jamas pasara eso es la cepa del cuino,1,1
gracias vaca  por quitarle el microfono al sidoso de farias,1,0
no se quien es mas sidoso si layun o el pollo briseno chingue a su madre ese pinche tribunero,1,1
ah por las mismas fechas conoci a salinas price y me recibio en su oficina gracias a un pariente llegando le pregunta este es tu pariente sidoso luego quiso venderme el libro de un negacionista del vih que el financio o algo asi,1,0
"ni pedo hay que tomar en cuenta el contexto del torneo antes de reventar o estar de pendejo sidoso
buen torneo no se pudo",1,1
cuando sabes que te va a llevar la chingada por sidoso y despotricas a lo pendejo sabiendo que tu condicion de homosexual no aportas ni madres,1,1
pinche equipo cancerigeno sidoso y mediocre esa es su escencia estan de nuevo en donde nunca debieron salir,1,1
pero te gusta cantar o no sidoso,1,0
q te valga  berga pinshe sidoso l,1,1
a medrano en primer lugar que cabron tan mas sidoso,1,0
y que relevancia puede tener tu opinion de un tema que ni conoces sidoso,1,0
facil aldo farias alvaro morales y el sidoso de crosas ese va por delante,1,0
puro sidoso,1,0
"le pasa mucho pero aca son bien sidosos creo que es parte de sud personajes para la prensa edu torres me gusta un chingo en sus analisis pero lo ponen al aire y se vuelve un porrista sidoso mas

yo me he encontrado a lucas un y es un gran tipo siempre habla con carino d atlas",1,0
y vos sidoso no te has aprovechado del dinero que tu ong captaba sos igual de porqueria que este gobierno que criticas creo que tu enojo es que no sos vos quien se come a miguelito y no se esta beneficiando de esos millones,1,0
"vos y los de la hora coman muchisima mierda diputarado sidoso
vos te huevias del pueblo de guatemala q 2900000 por andar gritando pura vieja placera sin aportar nada positivo al pais",1,1
al sidoso dibu martinez le quitas sus pendejadas que hace en los penales tratando de poner nerviosos a los tiradores y te queda meliton hernandez me urge que sea arrollado por la henryneta,1,1
se saco la pija don marcelo javier correa de sidoso,1,1
"para ser auditor gubernamental de la contraloria general de cuentas unos de los requisitos fundamentales es ser profesional del derecho o de las  y este super idiota sidoso ni la primaria termino 
algo es un perfecto",1,0
y ese soldado sidoso,1,0
ir al concierto del sidoso o ver a mi fam,1,0
baia baia este pinche sidoso del malo en que momento se nos subio al barco,1,0
cada dia mas pendejo y mas sidoso jodete botargaza,1,1
jajajajajajajajajajajajaja me lleva la puta madre ya bastante tiene uno con el sidoso de,1,1
y luego eso que tiene que ver con que hayas visto los mismos titulos y descensos de atlas y de tu equipo festejas glorias que te conto tu abuelo,0,0
y xq da asco,0,0
dejame adivinar  me parece que ya te doblaste o te doblaron y te vale madre mexico y mejor salvas tu pellejo y tus propiedades que le robaste a mexico eres un asco de cabron,1,0
que asco sus discursos mal armados es muy evidente que el ultimatum lo ha puesto  y  no ha tenido mas que ceder,1,0
"son un asco un verdadero asco sucursal de zona de hospitales el servicio es terrible cero atencion cero empatia no saben hacer las cosas no sirven para nada
y la gerente esta una pelada
urge cambiarme de banco manana mismo",1,0
que asco me da cuando en los menus dice costra de queso,0,0
que asco como interrumpio la hija de desanti a joselyn chacon,1,0
me da asco hasta donde son capaces de llegar por grilla no tienen verguenza,1,0
toda la pinta de ruineras q se pegan hasta por un cuarto d pastilla q asco tio,1,0
"projimo no son hipocritas falsos no son iglesias ridiculas que hacen de cristo una inmundicia del mundo
tanto ciego tanta palabrerias  de amor y justicia jajajjajajajajjaja dan lastima  tanto cristiano en el mundo tanta mentira en ustedes son un asco  evita responder",1,0
cuando era ministra de la scjn me dio clases en 2 semestre cuando yo era estudiante de leyes provocado en mi respeto y admiracion hoy como ministra en retiro y senadora me provoca repudio asco y verguenza,1,0
que asco con tu mentalidad,1,0
que asco se ve eso xd,0,0
el mamador de que asco diciendo que mamas,1,1
q asco,0,0
estas cuentas de fotuto lo que dan es asco como este jodio pendejo que escribio,1,1
acabo de revisar mi comentario que asko escribi kantidad iba a escribir el kks con tal cantidad de kilometros los estuviera cacareando por todos lados,0,0
"si y aun muchas de las personas que votaron por mc  que tampoco es opcion y morena pt verde etc votaron por ellos porque no hay opciones
esa es la fuerza que necesitamos si los lideres de los grupos civiles son en su mayoria un asco pero  si descalificamos",1,0
volteo abajito con asco,0,0
que  asco todo el hate que le estan tirando a bieber,0,0
eres un asco naca vedulera del basurero sopilota y zorrisima,1,1
que asco la gente envidiosa,1,0
vieja fea me das asco,1,0
haaaaa pero que pinche marrana esta usted da asco,1,1
no entiendo por que putas hay selecciones si el mundial va a tomar mucho de la temporada asco la fifa,1,1
jajajaja que asco y la megacabeza jajajaja,1,0
que asco inmediatamente me divorcio guacala,1,0
q asco la crema de cacahuate pero todo sea por subir de peso,0,0
me quedo claro ayer que te dio asco mi fifas jajajajaja,1,0
un asco es,0,0
antes les ponian alfombra roja que asco,1,0
que asco de mujer,1,0
que asco,0,0
"en la situacion que lo vuelven a poner es muy incomodo volver a estar junto con la persona que te agredio o te hizo sentir incomodo
esto es un asco dejen a yoong en paz 
carajo donde esta su representante y la empresa en la que esta wtf",1,0
wey que asco de vato la vrdd,1,0
"esta llena de colesterol cebo y rencor 
asco de",0,0
"veo tu cara en tu perfil y me das asco miserable
estaban a punto de destruir esta gran nacion pero se la pelaron
por eso su enojo",1,0
la puerta se abria sin necesidad de usar la llave y el 3er dia luego del estreno de la pelicula entro una familia mamona de esa que mira a los empleados de arriba a abajo con asco y llevaban a su mocoso hiperactivo y lo dejaron hacer su desmadre por todo el cine entonces,1,1
nada literalmente solo calor que asco lo unico bueno yo,0,0
ojala el mundo entero vea estas aberraciones que hacen estos estupidos se creen superiores me daria verguenza ser de ese club asco y repudio total a estas acciones,1,0
quienes votamos por amlo estamos viendo con lupa a los traidores al movimiento uds no se deben a  se deben al pueblo que voto por la 4t es un asco ver a los senadores chaqueteando y chapulineando veladamente habra lista negra de los traidores,1,0
que asco de ente pobre senado,1,0
q asco,0,0
como te pinches perras putas odio tuxtla gutierrez un asco de ciudad tlj,1,1
el sexo sin asco y el amor sin mentiras,0,0
se dice que la libertad no se compra ni con todo el dinero del mundo pero en politica es otro cantarson un asco,1,0
que lastima que en este mundo esta todo tan sexualizado que no puedas subir una foto sin que te falten al respeto que puto asco la sociedad misogina sexista,1,1
"es que andar en tus dias no solo son los colicos es tener asco de todo vomitar inflamacion antojos mareos sueno dolor de cabeza espalda y pecho sentir que te desmayas cada vez que vas al bano
y apaaaarte 
la regla",0,0
"por que no dan mantenimiento a la carretera cuernavaca
cobran lo que quieren y la tienen hecha un asco
reparenla
y hagan algo para evitar que los domingo sea una pista de carreras de motociclistas inconscientes",0,0
